timestamp,year,month,day,hour,day_of_week,season,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,cloud_coverage,precipitation,energy_produced,energy_demand,surplus
2022-03-17 22:00:00,2022,3,17,22,4,1,13.862263768360643,14.776355584203682,58.25218835287748,1012.6150316793083,0.6067775769094705,243,87,0.0,1013.6776216771708,774.9355900401588,238.74203163701202
2022-03-17 23:00:00,2022,3,17,23,4,1,13.011970570329884,11.969129293992792,49.599978867263125,1019.3245794748616,2.6544906913492445,72,61,0.0,1004.662291790802,792.4661370851775,212.1961547056245
2022-03-18 00:00:00,2022,3,18,0,0,1,14.821112671700918,13.224946400026786,56.3057032236256,1018.015685016528,1.236179693093111,310,18,0.0,968.0644179753696,786.9437589335445,181.1206590418251
2022-03-18 01:00:00,2022,3,18,1,0,1,15.36768462690628,14.486149940576665,54.179813230368886,1014.1589638131296,3.747958988275042,132,1,0.0,950.3366137670135,811.4658054950143,138.8708082719993
2022-03-18 02:00:00,2022,3,18,2,0,1,12.303005172881772,11.78255749588026,64.64692475243511,1018.5613414651756,3.955739615326492,72,69,0.0,967.8089727398152,794.2727754399604,173.53619729985485
2022-03-18 03:00:00,2022,3,18,3,0,1,17.305668087260003,15.695153904475768,62.12445997019047,1007.7024070765292,2.360490273502024,114,54,0.0,939.7205120503808,816.4636628577509,123.25684919262983
2022-03-18 04:00:00,2022,3,18,4,0,1,14.28662706319894,12.312719579891557,62.50976068118426,1011.3727283554748,3.8235331306828737,266,78,0.0,976.505472822658,814.511279623244,161.99419319941398
2022-03-18 05:00:00,2022,3,18,5,0,1,14.52150257365716,14.759787440479789,58.66608434304632,1014.979024703651,3.886600404502592,333,56,0.0,979.930736878793,805.7059454022665,174.22479147652655
2022-03-18 06:00:00,2022,3,18,6,0,1,15.900232174280577,13.72859863789551,59.119445436947935,1012.3479258659144,2.655426240882348,109,10,0.0,1000.5970848443712,810.4837156218275,190.11336922254372
2022-03-18 07:00:00,2022,3,18,7,0,1,14.950235590294469,12.90919137336721,58.6615411541942,1011.7658833476172,5.301430462955487,167,15,0.0,1026.6533713795295,895.7778857389798,130.87548564054975
2022-03-18 08:00:00,2022,3,18,8,0,1,16.390076595593953,15.126008595742366,60.11023075155519,1006.9967813383944,1.9123875944902475,215,84,0.0,1037.7476872082054,823.6205595295542,214.12712767865128
2022-03-18 09:00:00,2022,3,18,9,0,1,15.058051658171111,13.881086518650816,64.69286384905672,1002.5932930567864,5.20704855487975,339,61,0.7086089077490972,1080.2628515171316,906.1565756240082,174.10627589312344
2022-03-18 10:00:00,2022,3,18,10,0,1,13.258928578486588,13.27764681356618,62.19657373475927,1017.089332124748,2.6622008562251915,96,26,0.0,1123.6461099769367,990.929951630866,132.71615834607076
2022-03-18 11:00:00,2022,3,18,11,0,1,15.206810378179666,15.161350892701975,63.01676082033687,1014.2161078662612,1.735010470161049,79,21,1.0283148021715154,1121.772146483488,1025.5115895717229,96.2605569117652
2022-03-18 12:00:00,2022,3,18,12,0,1,12.19635091312614,11.671287709579808,63.01399121347856,1017.5099918910504,2.4726772862934263,216,2,0.0,1157.2009461745065,1080.4723659800711,76.72858019443538
2022-03-18 13:00:00,2022,3,18,13,0,1,14.700922739320507,16.449876672456874,64.93840885914123,1010.813820289208,1.350916158406015,185,2,0.0,1146.3487053555916,1072.7490647520242,73.59964060356742
2022-03-18 14:00:00,2022,3,18,14,0,1,14.41734334647854,13.244287751640092,61.95694687993381,1009.436110575862,4.176836801083804,63,20,0.0,1164.3882393417357,1015.1582405648109,149.22999877692484
2022-03-18 15:00:00,2022,3,18,15,0,1,14.067569613222384,12.363046872618895,62.31043703562713,1013.0327398331832,0.5958465328870854,66,42,0.0,1150.4091987335598,898.9156094960211,251.49358923753869
2022-03-18 16:00:00,2022,3,18,16,0,1,14.2267283048896,13.707447916670064,66.46022787819832,1017.270998243064,5.084412830653239,95,69,2.608638970463172,1141.7785978062982,863.5769745155516,278.2016232907466
2022-03-18 17:00:00,2022,3,18,17,0,1,10.720105236772184,10.317236381564204,57.19096708221698,1011.8427389250618,1.5961991973803096,33,88,0.0,1162.151163409817,774.2141426454959,387.937020764321
2022-03-18 18:00:00,2022,3,18,18,0,1,13.38635351228554,12.429226549053556,56.237483772475,1017.0089259216423,4.254980057768932,344,36,0.0,1114.9245646710335,812.0624315357069,302.86213313532664
2022-03-18 19:00:00,2022,3,18,19,0,1,14.669493130049691,13.699109802642278,54.58658867629826,1007.9684599720346,3.036338791590702,233,93,0.0,1081.4457648596458,810.2909519955041,271.1548128641417
2022-03-18 20:00:00,2022,3,18,20,0,1,14.803516111762264,14.433572206960315,61.430769490333816,1012.1927643341506,3.4062229245743945,162,55,0.0,1060.8263556372715,806.5399155722088,254.28644006506272
2022-03-18 21:00:00,2022,3,18,21,0,1,12.428453045915546,13.418562573422538,51.24753546613693,1012.64942927961,2.1149349430839544,156,38,0.0,1044.6474192672424,778.6156030286123,266.0318162386301
2022-03-18 22:00:00,2022,3,18,22,0,1,17.015219009496864,17.810769703767726,62.826967152530926,1019.1319497196096,3.5292120004996983,280,19,0.5490410639556793,972.2778374310498,822.7481660482678,149.529671382782
2022-03-18 23:00:00,2022,3,18,23,0,1,12.75145363133846,14.220283026269064,59.970231199729774,1014.0381369900796,3.202461432826296,27,64,0.0,995.7241953651592,801.7208752265603,194.00332013859884
2022-03-19 00:00:00,2022,3,19,0,2,1,16.594698284826016,17.14206263519334,66.01741461533274,1021.730387591471,0.8131333977460082,68,34,0.0,955.1889747774812,795.07792621955,160.1110485579312
2022-03-19 01:00:00,2022,3,19,1,2,1,15.510172607515912,16.66290515141355,56.9846295639025,1006.2615760002626,1.556249995600113,331,42,0.0,951.2219075490382,799.0134786821661,152.20842886687205
2022-03-19 02:00:00,2022,3,19,2,2,1,13.363329264084935,13.51269829948374,59.32762468913992,1013.6495945220564,2.1886318334852906,337,89,0.0,962.084843143934,789.2878393914503,172.79700375248365
2022-03-19 03:00:00,2022,3,19,3,2,1,18.206405668991568,17.45390408214329,65.9552327826943,1013.8969901959024,1.8675052228103253,229,20,0.0,927.66229946055,813.7371004829682,113.92519897758177
2022-03-19 04:00:00,2022,3,19,4,2,1,12.268510220259582,13.148091401645598,67.25989435011822,1016.1004659879344,4.879216418075477,349,9,1.2930085153890691,997.939757346229,804.3757482317956,193.56400911443347
2022-03-19 05:00:00,2022,3,19,5,2,1,16.494092230992546,15.428542834204896,56.94345428746836,1008.9332003177556,3.010521275771249,136,44,0.0,971.2786863452252,810.1480677584864,161.13061858673882
2022-03-19 06:00:00,2022,3,19,6,2,1,16.6569485198585,15.993811654501622,61.25312227916326,1021.422231697054,1.8319929785401767,111,92,0.0,991.809045474206,799.8374590163986,191.97158645780735
2022-03-19 07:00:00,2022,3,19,7,2,1,13.314543465619252,13.431290570533353,61.8163110046477,1013.0648197073588,2.2638452639954405,298,2,0.0,1036.0174812370226,865.4847011681284,170.53278006889423
2022-03-19 08:00:00,2022,3,19,8,2,1,17.4407144839012,17.115125518460115,62.2124831443332,1007.5646624353254,2.2433053746794,24,42,0.0,1030.6936937359137,903.5018479304092,127.1918458055045
2022-03-19 09:00:00,2022,3,19,9,2,1,14.155690854574637,12.534159071938204,59.03133781964935,1012.919875047932,2.567925791992401,93,51,0.0,1083.5357859099884,906.3911539907745,177.1446319192139
2022-03-19 10:00:00,2022,3,19,10,2,1,15.233171142332257,16.211704770537192,66.75113310684563,1011.4341923855994,1.3870058929206006,65,40,0.0,1104.5082596344787,940.0728951986932,164.43536443578546
2022-03-19 11:00:00,2022,3,19,11,2,1,15.176427561314984,14.350856702969184,50.89569869811973,1026.9161757112367,1.7791033341040217,16,40,0.0,1123.5162160487369,962.3044543097668,161.21176173897004
2022-03-19 12:00:00,2022,3,19,12,2,1,14.387166400831449,14.749987136894967,58.238564942222034,1018.2497179976252,4.149910366746315,108,76,3.685588632523469,1148.2598253001238,883.1571844650431,265.1026408350807
2022-03-19 13:00:00,2022,3,19,13,2,1,16.277400430092108,15.67614426571693,62.58386978009219,1013.2483067785412,3.27801465505037,277,8,2.723668260502216,1136.9418150816075,1077.414578610998,59.52723647060952
2022-03-19 14:00:00,2022,3,19,14,2,1,16.24276132487697,15.691986256461677,62.630340175974176,1012.440416574004,2.7714936801897,9,45,0.0,1131.1209621406244,953.6592703012144,177.46169183941004
2022-03-19 15:00:00,2022,3,19,15,2,1,11.158719937296182,10.091048522301271,67.10801126930127,1017.7552843124072,3.0039342259726496,345,15,3.637798030847462,1185.905921633884,972.5895879130098,213.31633372087413
2022-03-19 16:00:00,2022,3,19,16,2,1,17.26446436952885,17.25982819648231,66.33534308223389,1017.9943108016412,2.931658865136884,140,46,0.0,1123.6512914736454,904.0355751657744,219.61571630787103
2022-03-19 17:00:00,2022,3,19,17,2,1,11.330799907701197,10.293291468742352,58.91650798969134,998.4422504033968,2.686303342902534,297,27,0.0,1166.150440371585,842.656051085547,323.4943892860381
2022-03-19 18:00:00,2022,3,19,18,2,1,16.720876292455856,19.14716425819085,66.84357233388047,1016.2149657736668,3.7756572580612175,27,27,0.0,1073.6547117913815,826.7715012653089,246.88321052607262
2022-03-19 19:00:00,2022,3,19,19,2,1,16.90919415742771,17.195883288410005,56.774007397340185,1013.1398327198932,3.664739978771889,99,74,2.8436070505966584,1050.0862592505637,821.5966057785502,228.48965347201352
2022-03-19 20:00:00,2022,3,19,20,2,1,12.473851023342146,13.450427361078605,64.99865303018665,1006.4442808910652,0.6423555401591772,186,93,0.0,1067.8960652356698,764.1260416680632,303.7700235676066
2022-03-19 21:00:00,2022,3,19,21,2,1,13.834155307863371,12.122979746550133,69.39682850833242,1017.4010706981207,2.8026567211361355,266,10,0.0,1040.2961406108202,797.5923583441738,242.70378226664639
2022-03-19 22:00:00,2022,3,19,22,2,1,12.44437454680067,13.166225898825026,66.4189366505023,1024.2309400677914,0.7412709009888525,207,28,0.6597821303806748,1031.911961129132,770.5159033668943,261.39605776223755
2022-03-19 23:00:00,2022,3,19,23,2,1,14.225941823195072,13.852029147176037,60.87306803384807,1015.7839797341388,3.95336580518356,336,55,0.0,981.300130975608,814.5426881952279,166.75744278038007
2022-03-20 00:00:00,2022,3,20,0,3,1,14.211797870070171,12.798986062638733,58.51323970269774,1018.5021422112844,4.151499835275425,310,75,0.0,971.3965347798908,808.0921155384227,163.30441924146805
2022-03-20 01:00:00,2022,3,20,1,3,1,16.387187502980332,18.053623873197928,52.52917708026192,1022.020595459822,2.083831653537456,260,71,0.0,946.349602901514,800.667220163664,145.68238273785005
2022-03-20 02:00:00,2022,3,20,2,3,1,17.44848393068087,15.67649729268467,61.724831751129365,1008.8486892463998,2.8248615669979262,68,56,0.0,930.1711915885164,813.3154748308167,116.85571675769972
2022-03-20 03:00:00,2022,3,20,3,3,1,17.619234060021565,16.77606347857963,54.59604742170375,1003.7121427741654,0.1671604456833688,37,52,0.0,928.0598208807144,797.1188082888002,130.94101259191416
2022-03-20 04:00:00,2022,3,20,4,3,1,13.703530385285047,12.799945720522633,56.20646024348866,1016.2843303165477,4.45918472113804,65,73,0.0,978.1691095778808,812.2126185030331,165.9564910748477
2022-03-20 05:00:00,2022,3,20,5,3,1,14.409422690952598,15.060135188559189,54.21840455787499,1011.7619423177928,4.064510610377103,234,58,0.0,985.3623059101448,816.7737230353043,168.58858287484043
2022-03-20 06:00:00,2022,3,20,6,3,1,11.460990053999751,10.02398344360343,57.87017189827508,1006.1291327381424,4.725127892606289,63,34,0.0,1031.341068486379,808.5692112980527,222.7718571883264
2022-03-20 07:00:00,2022,3,20,7,3,1,13.216126305449276,11.064435387534814,60.03228648912344,1012.6091503193212,5.22981621050565,234,51,0.0,1043.2572722924356,852.6739002192253,190.58337207321028
2022-03-20 08:00:00,2022,3,20,8,3,1,16.75756970463657,15.921899547806488,61.54020646738688,1016.6377368689532,1.1638360605348372,152,35,0.0,1036.202008994636,894.0761241584789,142.12588483615696
2022-03-20 09:00:00,2022,3,20,9,3,1,18.05903208553812,16.578200293293598,57.16960038448853,1012.2551416761784,4.332066302457663,179,76,1.4952581173575672,1052.758041972087,890.836357990797,161.92168398129013
2022-03-20 10:00:00,2022,3,20,10,3,1,12.35916869468181,11.529196975519843,65.51855209353427,1009.0658618463248,5.218956666627689,165,57,0.0,1129.1341401327668,925.3058507391896,203.82828939357717
2022-03-20 11:00:00,2022,3,20,11,3,1,13.642937920135864,12.86658025472472,59.13110727160852,1011.8824646985174,0.7581331934561457,332,90,0.0,1139.503729658159,811.8956764413936,327.6080532167655
2022-03-20 12:00:00,2022,3,20,12,3,1,14.7750549245238,13.664282075684309,56.23352139523075,1012.9026176734932,2.7431831822314297,274,1,0.0,1132.053423832297,1093.7384381141198,38.31498571817724
2022-03-20 13:00:00,2022,3,20,13,3,1,15.388188756080869,14.732927148634664,61.303594897775525,1003.3525886868696,2.4548970251558635,98,27,0.0,1141.941844556494,1006.2142156816534,135.72762887484066
2022-03-20 14:00:00,2022,3,20,14,3,1,13.20865939859836,11.027618461855925,69.98989772927743,1012.2861252341464,4.283192796287247,24,97,0.0,1158.1000384105582,822.9327155602401,335.1673228503181
2022-03-20 15:00:00,2022,3,20,15,3,1,15.675988527369832,16.542144653427517,61.84793639423393,1006.2782976392756,0.5909115995161196,303,84,0.0,1134.7662746456408,823.7930832963601,310.9731913492807
2022-03-20 16:00:00,2022,3,20,16,3,1,13.88018774429982,12.551349643737456,58.35785542469032,1016.2951297601056,5.723936544348291,72,69,1.1566149829757275,1152.3298972377058,881.0217421799235,271.3081550577823
2022-03-20 17:00:00,2022,3,20,17,3,1,14.798961896685094,13.542180225014825,52.53482678096483,1005.194787122066,2.8311944037081096,34,62,1.6067569273667794,1132.557258178791,834.6824204719927,297.8748377067983
2022-03-20 18:00:00,2022,3,20,18,3,1,15.920434934449052,15.328227158436494,59.075071956698,1018.0634610227548,4.374141603025718,142,51,0.0,1082.779212647254,830.3305975291768,252.44861511807733
2022-03-20 19:00:00,2022,3,20,19,3,1,14.840710978063528,14.644366414406312,61.34677418699893,1010.9541746539304,2.909644143462614,213,59,0.0,1075.5046810468427,808.5311807262896,266.97350032055317
2022-03-20 20:00:00,2022,3,20,20,3,1,13.955094657388516,12.902008725492683,58.2342291052805,1010.28512146614,3.738187576469511,204,89,0.0,1066.4504728000982,812.6681703815591,253.78230241853908
2022-03-20 21:00:00,2022,3,20,21,3,1,14.608646830589992,13.931883227356847,51.84521037035335,1014.47227298651,0.4821273879242245,304,35,0.0,1022.112339876426,778.9707731594606,243.14156671696537
2022-03-20 22:00:00,2022,3,20,22,3,1,14.651140520030982,14.426459706843824,55.919306614041176,1008.6698277738832,2.422676440798935,216,81,0.0,1004.590293785736,795.6003005748116,208.98999321092435
2022-03-20 23:00:00,2022,3,20,23,3,1,14.087844378677396,11.497503467592194,67.44482586599713,1014.3937287706505,4.271641817015518,344,61,0.0,993.0723040151648,820.1085692242347,172.96373479093018
2022-03-21 00:00:00,2022,3,21,0,1,1,14.482407874665796,13.931344067670256,67.1700050186523,1009.3394561265582,3.433098520070542,231,42,4.271442632890292,970.8930898801016,805.6568993838887,165.23619049621288
2022-03-21 01:00:00,2022,3,21,1,1,1,18.197294341009435,17.925457450092846,55.56680415397701,1010.2163274383762,0.5447383609098635,85,38,0.0,915.1949686533072,797.0549651901406,118.14000346316664
2022-03-21 02:00:00,2022,3,21,2,1,1,16.121838895882476,16.32586349276955,63.36378393599711,1015.0267708466456,3.0921373408149195,168,4,0.0,935.88930241489,810.6683968015645,125.2209056133255
2022-03-21 03:00:00,2022,3,21,3,1,1,14.40903936394168,14.469626416094233,54.10713607614913,1007.307096331328,1.7718865112077429,124,89,1.9700874751092208,964.9928594213844,790.801154955149,174.19170446623548
2022-03-21 04:00:00,2022,3,21,4,1,1,16.39390880902147,16.630519148211825,67.02158140997476,1006.6783134911882,1.641871123239843,328,74,0.0,950.5429018139818,797.916336541383,152.62656527259878
2022-03-21 05:00:00,2022,3,21,5,1,1,14.33236102048798,12.887756107325137,61.22617923947118,1014.2411275370516,0.7189585900249233,235,49,0.0,976.0703039473236,771.6188719399609,204.45143200736277
2022-03-21 06:00:00,2022,3,21,6,1,1,17.34624927517328,18.267539226491834,64.74820749308267,1012.865500737553,3.928053932860695,144,15,0.0,981.7573224488292,832.1245566805966,149.63276576823262
2022-03-21 07:00:00,2022,3,21,7,1,1,15.739284384396187,15.185425065180995,51.4245332640873,1013.843463724047,4.669521665903453,104,82,0.0,1007.4314787445908,838.4781681192039,168.95331062538685
2022-03-21 08:00:00,2022,3,21,8,1,1,14.785395711991542,12.08932260169566,63.38818550962444,1014.6381961836072,6.180214701244267,343,51,0.0,1057.0607185347094,910.652223948518,146.4084945861914
2022-03-21 09:00:00,2022,3,21,9,1,1,15.895433851620556,14.4574011944773,59.961629681577485,1013.286877769035,0.7889274123856076,263,68,0.0,1060.9771771973512,849.4756992199952,211.501477977356
2022-03-21 10:00:00,2022,3,21,10,1,1,11.858247695863,11.016685086662529,64.25964535395421,1016.0404631198352,4.1510582418397135,133,70,0.728441878114873,1140.5789926437576,870.7983128060338,269.7806798377238
2022-03-21 11:00:00,2022,3,21,11,1,1,12.74646506218039,11.380749313729629,64.57433899048925,1013.4871814348932,4.249757055631362,8,2,1.4588701492691774,1140.6048425228923,1086.1367302945,54.46811222839233
2022-03-21 12:00:00,2022,3,21,12,1,1,12.612149987201889,13.692173975577983,60.32892344737375,1002.9634805016236,2.129242984172988,14,88,0.0,1157.0196728331866,823.6265562918729,333.3931165413137
2022-03-21 13:00:00,2022,3,21,13,1,1,15.285886189527414,15.564446090395249,56.99585180452043,1004.2605770266908,1.623632421886004,63,9,2.281609439544795,1136.7114817402817,1049.950618225219,86.76086351506274
2022-03-21 14:00:00,2022,3,21,14,1,1,18.465029998970184,18.028060736922107,63.89848091089747,1022.6397459012104,1.3713865185496044,177,50,0.0,1111.4617843201024,942.4850247941964,168.976759525906
2022-03-21 15:00:00,2022,3,21,15,1,1,19.462600292385265,18.21324423550077,59.69922750297436,1013.0003593352944,2.208970134809677,123,68,0.0,1109.4995949416184,882.7253149136307,226.77428002798774
2022-03-21 16:00:00,2022,3,21,16,1,1,16.276102202881514,14.809539826662055,55.63607523236179,1017.7512082585856,3.3039323937839247,10,31,0.0,1133.7682051021736,913.1933327809152,220.57487232125845
2022-03-21 17:00:00,2022,3,21,17,1,1,16.001688949888916,14.327148929235914,55.39923884271157,1011.2714804718646,5.040168015760219,94,95,0.0,1108.0599792299026,829.1965379695285,278.8634412603741
2022-03-21 18:00:00,2022,3,21,18,1,1,11.397884531694524,9.756826516058211,52.61417791843809,1012.7099245280305,4.658007507015174,119,4,0.0,1134.9933673021455,795.7932051361662,339.20016216597935
2022-03-21 19:00:00,2022,3,21,19,1,1,13.914652400531956,12.505127042961876,57.448544202184685,1010.7331767286456,0.5768745835970064,300,42,0.0,1091.1767992689872,779.6908953342815,311.4859039347057
2022-03-21 20:00:00,2022,3,21,20,1,1,13.424432496183522,12.606766014896756,65.51346023037189,1025.3296366573068,1.816735127099232,245,82,0.0,1073.4795906474662,791.290066251834,282.18952439563225
2022-03-21 21:00:00,2022,3,21,21,1,1,13.758304803497769,14.412940898671849,60.88914899852717,1014.2662121118208,4.949460561464206,76,11,0.0,1038.395934138506,820.1127328739901,218.2832012645158
2022-03-21 22:00:00,2022,3,21,22,1,1,14.66371236283042,14.099417477447563,57.3511614703848,1010.325710472469,1.9033607511073976,93,30,0.0,1001.1933903352524,787.363369032104,213.83002130314844
2022-03-21 23:00:00,2022,3,21,23,1,1,14.055818844605746,12.947290930131594,64.0242796909004,1004.742301432849,2.914628754884736,314,80,0.0,986.9835702522602,795.9898297229302,190.99374052933
2022-03-22 00:00:00,2022,3,22,0,5,1,11.213533940806771,10.918700496220591,55.66548332982471,1022.8686672136791,0.4420665980788718,152,21,0.0,855.1744831434246,760.103162842662,95.07132030076264
2022-03-22 01:00:00,2022,3,22,1,5,1,16.667954073793414,15.442410301092597,60.30461781010555,1012.1836080738584,4.729550123269422,239,58,10.547313195646632,776.7922419052446,837.9048068276342,-61.11256492238954
2022-03-22 02:00:00,2022,3,22,2,5,1,13.026647510078734,13.295352567533566,58.92971457481408,1016.721145597808,0.1308776912229179,139,51,0.0,822.1253116484095,762.3996364117068,59.72567523670273
2022-03-22 03:00:00,2022,3,22,3,5,1,15.650627289780646,16.44049008276078,63.723519566383416,1017.2799864515327,0.5357841288200715,84,46,0.0,794.0110046821139,787.3173121998221,6.6936924822917945
2022-03-22 04:00:00,2022,3,22,4,5,1,19.32029890105829,17.698813494971823,51.94172458384415,1010.685847382848,4.576225591255055,215,85,0.0,776.078417236515,841.3949219905287,-65.31650475401375
2022-03-22 05:00:00,2022,3,22,5,5,1,13.3333643783855,11.61648753273384,55.576877709368375,1016.3622638769308,5.880092519349836,281,48,0.0,837.8154908939529,822.2333046591863,15.582186234766596
2022-03-22 06:00:00,2022,3,22,6,5,1,10.111558516065688,8.496323089411574,51.63663814296898,1009.979308566242,2.564083372912628,292,55,0.0,900.648460178311,775.4932813018086,125.15517887650242
2022-03-22 07:00:00,2022,3,22,7,5,1,14.600125117798123,15.052494926305144,58.529882829395305,1008.0478681898028,2.9297057822057626,240,89,0.0,877.7363021094892,803.9780193800912,73.75828272939805
2022-03-22 08:00:00,2022,3,22,8,5,1,17.37405283155549,18.26737732872004,65.88500395660381,1018.822323462561,4.362419339674482,22,30,0.0,879.1059822025496,940.273455489408,-61.16747328685835
2022-03-22 09:00:00,2022,3,22,9,5,1,19.08882846999953,18.32180011267497,57.300630390174014,1012.209053100889,3.4341717220460737,320,58,0.0,876.2906916999162,914.7741448476908,-38.483453147774526
2022-03-22 10:00:00,2022,3,22,10,5,1,12.713034372653514,12.870662195246409,57.2744467474634,1015.5925641680132,2.440172730935004,44,69,0.0,974.4693320220276,872.1138556956579,102.35547632636974
2022-03-22 11:00:00,2022,3,22,11,5,1,16.16553200803139,15.937522610682404,64.18648855936233,1015.0546049694088,2.271819567921461,73,75,0.6006208146023043,960.2850497975312,869.0838666342228,91.20118316330843
2022-03-22 12:00:00,2022,3,22,12,5,1,14.24151264799824,13.451548456231963,65.17061423071816,1016.1896598002764,0.6498030637725245,101,42,0.0,995.4006157867848,958.9871707763674,36.41344501041738
2022-03-22 13:00:00,2022,3,22,13,5,1,14.960236852950077,13.834626447760115,59.38501110209771,1005.2173153289918,3.34941265818033,283,90,0.0,999.0599674313348,832.3613254017168,166.698642029618
2022-03-22 14:00:00,2022,3,22,14,5,1,20.460820255592417,20.03337189726034,63.25144070869111,1010.073547343418,2.8621247668957857,71,80,0.0,958.1375613004516,889.0107463932995,69.12681490715204
2022-03-22 15:00:00,2022,3,22,15,5,1,12.16619290476804,12.4527518980648,54.44309373405192,1011.3776242125178,2.343230731330979,40,73,0.2994912575295139,1031.030433574842,846.4904924671073,184.53994110773465
2022-03-22 16:00:00,2022,3,22,16,5,1,15.679612884547494,14.83435391619148,66.71773810806872,1008.8426066354924,1.4972778066564172,278,4,0.0,975.2028259355332,944.8566012746044,30.346224660928783
2022-03-22 17:00:00,2022,3,22,17,5,1,16.107519905089212,17.763680235067053,70.57139790812691,1015.145034240082,1.649203720059854,211,3,0.0,966.136467271364,871.9922294260102,94.14423784535381
2022-03-22 18:00:00,2022,3,22,18,5,1,17.34370621143704,15.740430349494565,62.43394539438528,1018.9344653879796,3.9275653807600497,159,14,0.0,926.5280515308986,829.632541566321,96.89550996457751
2022-03-22 19:00:00,2022,3,22,19,5,1,15.368099868500138,14.198160237996635,49.406208331727655,1019.7259232767316,4.3224954726135705,86,1,0.0,913.7420714079371,817.996824581241,95.74524682669619
2022-03-22 20:00:00,2022,3,22,20,5,1,15.788234640566552,15.732585611788782,57.036715126452734,1011.3039761739506,2.509325765564075,6,48,1.9508040819211545,883.2886721792141,798.9843226667886,84.30434951242557
2022-03-22 21:00:00,2022,3,22,21,5,1,14.388836426714764,12.511253425822678,62.89199304678826,1014.4598293122896,2.351280640130432,182,55,0.0,876.9144975965215,794.5462034618133,82.36829413470821
2022-03-22 22:00:00,2022,3,22,22,5,1,15.710387444048562,14.624906469007836,57.72045145260984,1015.2282175224504,1.719527930078695,327,7,0.0,848.5940651017437,790.399200767245,58.194864334498675
2022-03-22 23:00:00,2022,3,22,23,5,1,14.485749010563524,13.24759399518506,66.18885920969214,1016.1062804710176,4.405230065361387,298,15,0.0,838.5854504705284,824.1937596710136,14.391690799514777
2022-03-23 00:00:00,2022,3,23,0,6,1,16.58735989593956,16.228225860181503,62.59657020595187,1008.6093246346368,3.0464936544838603,13,63,0.4283080374184661,803.2961599556086,806.9416798827879,-3.6455199271792935
2022-03-23 01:00:00,2022,3,23,1,6,1,14.60499544414019,15.732459734005378,56.12340637994356,1022.1029013413248,3.5518514689908973,99,83,0.0,807.7028440585234,809.9708794858518,-2.268035427328414
2022-03-23 02:00:00,2022,3,23,2,6,1,16.09841690403183,15.489511940080034,59.817107937628805,1017.6326009217322,3.5377051951401945,243,23,0.0,787.8198109187916,817.892558155626,-30.072747236834402
2022-03-23 03:00:00,2022,3,23,3,6,1,15.2856904888575,14.515632674043632,55.186617780577095,1017.7632467184624,2.538447569199094,168,98,0.0,793.499563016644,802.4222008222632,-8.922637805619274
2022-03-23 04:00:00,2022,3,23,4,6,1,17.596316617771794,17.719924451478814,58.742859491710334,1019.017300284502,1.2519598502348677,231,54,0.0,783.9981485160243,803.096155762597,-19.098007246572706
2022-03-23 05:00:00,2022,3,23,5,6,1,15.241428669050483,15.430623776000015,56.88281768160979,1015.67067971133,1.505800266471121,110,53,1.3361937470030452,825.5554225143178,785.1240384101538,40.43138410416395
2022-03-23 06:00:00,2022,3,23,6,6,1,11.798151179813694,10.63965889282674,65.52959288493773,1007.8634328847452,4.691828298971177,346,80,0.0,873.7904967954553,806.7893352760649,67.0011615193904
2022-03-23 07:00:00,2022,3,23,7,6,1,17.86805911765544,18.062452279453527,70.23584416792752,1012.3051363422244,1.911473527724142,339,68,0.0,839.8497433674177,829.8970603333984,9.952683034019287
2022-03-23 08:00:00,2022,3,23,8,6,1,13.53275151450222,13.307112282964871,52.49984221759378,1004.7447330246904,2.384456520377474,101,77,0.0,916.6369907362524,833.0511397891028,83.58585094714965
2022-03-23 09:00:00,2022,3,23,9,6,1,14.036683438929815,13.29366333608568,50.03970245272378,1015.0753625484954,1.298414196943185,216,77,0.0,940.2283324057375,836.1510735209883,104.0772588847492
2022-03-23 10:00:00,2022,3,23,10,6,1,14.152893528140472,13.626310529551166,58.42992177451561,1012.1539317091724,1.1759002216103898,239,59,2.222762087031932,968.4380149464542,896.6048262368481,71.83318870960613
2022-03-23 11:00:00,2022,3,23,11,6,1,18.09309230256909,18.37098233973073,52.06370538962913,1012.7973880823654,1.846252504456916,239,30,0.0,948.442021719835,1004.373307193962,-55.93128547412698
2022-03-23 12:00:00,2022,3,23,12,6,1,11.072867688270064,10.874490750316276,59.88684190212713,1019.0200056504284,5.532610776366688,220,19,0.0,1028.725167486447,1050.2525770079085,-21.52740952146155
2022-03-23 13:00:00,2022,3,23,13,6,1,21.619713183547447,19.830545553073563,63.400464452802176,1010.7150298072175,3.987056086788644,269,76,0.0,961.2146755302626,912.6425476646502,48.5721278656124
2022-03-23 14:00:00,2022,3,23,14,6,1,17.45632973435956,17.787378827308395,67.12649337010667,1011.7393842061396,2.2098166928645653,27,53,1.5318638717957838,978.160249950569,923.6678709310386,54.492379019530404
2022-03-23 15:00:00,2022,3,23,15,6,1,15.790693944485776,15.401117730901948,60.66275667734895,1013.109866479816,4.624315191827993,285,8,0.0,994.398675545654,1016.2353049321372,-21.836629386483196
